path,emotion,gender
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-02-02-02-01-10.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-02-02-02-02-10.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-01-01-01-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-01-01-02-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-01-02-01-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-01-02-02-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-02-01-01-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-02-01-02-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-02-02-01-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-03-02-02-02-10.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-01-01-01-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-01-01-02-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-01-02-01-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-01-02-02-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-02-01-01-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-02-01-02-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-02-02-01-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-04-02-02-02-10.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-01-01-01-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-01-01-02-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-01-02-01-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-01-02-02-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-02-01-01-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-02-01-02-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-02-02-01-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-05-02-02-02-10.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-01-01-01-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-01-01-02-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-01-02-01-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-01-02-02-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-02-01-01-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-02-01-02-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-02-02-01-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-06-02-02-02-10.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-01-01-01-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-01-01-02-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-01-02-01-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-01-02-02-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-02-01-01-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-02-01-02-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-02-02-01-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-07-02-02-02-10.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-01-01-01-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-01-01-02-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-01-02-01-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-01-02-02-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-02-01-01-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-02-01-02-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-02-02-01-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_10\03-01-08-02-02-02-10.wav,surprised,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-01-01-01-01-11.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-01-01-01-02-11.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-01-01-02-01-11.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-01-01-02-02-11.wav,neutral,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-01-01-01-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-01-01-02-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-01-02-01-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-01-02-02-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-02-01-01-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-02-01-02-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-02-02-01-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-02-02-02-02-11.wav,calm,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-01-01-01-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-01-01-02-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-01-02-01-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-01-02-02-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-02-01-01-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-02-01-02-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-02-02-01-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-03-02-02-02-11.wav,happy,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-01-01-01-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-01-01-02-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-01-02-01-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-01-02-02-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-02-01-01-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-02-01-02-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-02-02-01-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-04-02-02-02-11.wav,sad,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-01-01-01-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-01-01-02-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-01-02-01-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-01-02-02-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-02-01-01-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-02-01-02-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-02-02-01-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-05-02-02-02-11.wav,angry,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-01-01-01-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-01-01-02-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-01-02-01-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-01-02-02-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-02-01-01-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-02-01-02-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-02-02-01-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-06-02-02-02-11.wav,fearful,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-01-01-01-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-01-01-02-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-01-02-01-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-01-02-02-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-02-01-01-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-02-01-02-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-02-02-01-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-07-02-02-02-11.wav,disgust,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-01-01-01-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-01-01-02-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-01-02-01-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-01-02-02-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-02-01-01-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-02-01-02-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-02-02-01-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_11\03-01-08-02-02-02-11.wav,surprised,male
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-01-01-01-01-12.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-01-01-01-02-12.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-01-01-02-01-12.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-01-01-02-02-12.wav,neutral,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-01-01-01-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-01-01-02-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-01-02-01-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-01-02-02-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-02-01-01-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-02-01-02-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-02-02-01-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-02-02-02-02-12.wav,calm,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-01-01-01-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-01-01-02-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-01-02-01-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-01-02-02-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-02-01-01-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-02-01-02-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-02-02-01-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-03-02-02-02-12.wav,happy,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-01-01-01-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-01-01-02-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-01-02-01-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-01-02-02-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-02-01-01-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-02-01-02-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-02-02-01-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-04-02-02-02-12.wav,sad,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-01-01-01-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-01-01-02-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-01-02-01-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-01-02-02-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-02-01-01-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-02-01-02-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-02-02-01-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-05-02-02-02-12.wav,angry,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-01-01-01-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-01-01-02-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-01-02-01-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-01-02-02-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-02-01-01-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-02-01-02-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-02-02-01-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-06-02-02-02-12.wav,fearful,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-01-01-01-12.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-01-01-02-12.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-01-02-01-12.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-01-02-02-12.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-02-01-01-12.wav,disgust,female
C:/Users/Varun Mutalik Desai/Desktop/AI Club/data/ravdess-emotional-speech-audio\Actor_12\03-01-07-02-01-02-12.wav,disgust,female
